"","siteID","HOR.VER","name","description","start","end","referenceName","referenceDescription","referenceStart","referenceEnd","xOffset","yOffset","zOffset","pitch","roll","azimuth","referenceLatitude","referenceLongitude","referenceElevation","publicationDate"
"14","BART","002.505","CFGLOC107956","Bartlett Experimental Forest Soil Temp Profile SP2, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL107937","Bartlett Experimental Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.12,3.15,-0.57,1,0,180,44.063989,-71.288006,272.68,"20200818T134509Z"
"15","BART","002.506","CFGLOC107958","Bartlett Experimental Forest Soil Temp Profile SP2, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL107937","Bartlett Experimental Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.12,3.15,-0.97,1,0,180,44.063989,-71.288006,272.68,"20200818T134509Z"
"16","BART","002.507","CFGLOC107960","Bartlett Experimental Forest Soil Temp Profile SP2, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL107937","Bartlett Experimental Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.12,3.15,-1.17,1,0,180,44.063989,-71.288006,272.68,"20200818T134509Z"
"17","BART","002.508","CFGLOC107962","Bartlett Experimental Forest Soil Temp Profile SP2, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL107937","Bartlett Experimental Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.12,3.15,-1.67,1,0,180,44.063989,-71.288006,272.68,"20200818T134509Z"
"18","BART","002.509","CFGLOC107964","Bartlett Experimental Forest Soil Temp Profile SP2, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL107937","Bartlett Experimental Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.12,3.15,-1.97,1,0,180,44.063989,-71.288006,272.68,"20200818T134509Z"
"19","BART","003.501","CFGLOC107974","Bartlett Experimental Forest Soil Temp Profile SP3, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-0.02,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"20","BART","003.502","CFGLOC107976","Bartlett Experimental Forest Soil Temp Profile SP3, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-0.06,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"21","BART","003.503","CFGLOC107978","Bartlett Experimental Forest Soil Temp Profile SP3, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-0.16,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"22","BART","003.504","CFGLOC107980","Bartlett Experimental Forest Soil Temp Profile SP3, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-0.26,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"23","BART","003.505","CFGLOC107982","Bartlett Experimental Forest Soil Temp Profile SP3, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-0.56,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"24","BART","003.506","CFGLOC107984","Bartlett Experimental Forest Soil Temp Profile SP3, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-0.96,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"25","BART","003.507","CFGLOC107986","Bartlett Experimental Forest Soil Temp Profile SP3, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-1.16,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"26","BART","003.508","CFGLOC107988","Bartlett Experimental Forest Soil Temp Profile SP3, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-1.66,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"27","BART","003.509","CFGLOC107990","Bartlett Experimental Forest Soil Temp Profile SP3, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100494","Bartlett Experimental Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",3.05,2.52,-1.96,0.5,0,300,44.064089,-71.28855,270.47,"20200818T134509Z"
"28","BART","004.501","CFGLOC108001","Bartlett Experimental Forest Soil Temp Profile SP4, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-0.02,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"29","BART","004.502","CFGLOC108003","Bartlett Experimental Forest Soil Temp Profile SP4, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-0.06,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"30","BART","004.503","CFGLOC108005","Bartlett Experimental Forest Soil Temp Profile SP4, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-0.16,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"31","BART","004.504","CFGLOC108007","Bartlett Experimental Forest Soil Temp Profile SP4, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-0.26,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"32","BART","004.505","CFGLOC108009","Bartlett Experimental Forest Soil Temp Profile SP4, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-0.56,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"33","BART","004.506","CFGLOC108011","Bartlett Experimental Forest Soil Temp Profile SP4, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-0.96,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"34","BART","004.507","CFGLOC108013","Bartlett Experimental Forest Soil Temp Profile SP4, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-1.16,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"35","BART","004.508","CFGLOC108015","Bartlett Experimental Forest Soil Temp Profile SP4, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-1.66,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"36","BART","004.509","CFGLOC108017","Bartlett Experimental Forest Soil Temp Profile SP4, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL107991","Bartlett Experimental Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",4.87,2.88,-1.96,0.1,0,20,44.064475,-71.288414,270.46,"20200818T134509Z"
"37","BART","005.501","CFGLOC108028","Bartlett Experimental Forest Soil Temp Profile SP5, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-0.03,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"38","BART","005.502","CFGLOC108030","Bartlett Experimental Forest Soil Temp Profile SP5, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-0.07,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"39","BART","005.503","CFGLOC108032","Bartlett Experimental Forest Soil Temp Profile SP5, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-0.17,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"40","BART","005.504","CFGLOC108034","Bartlett Experimental Forest Soil Temp Profile SP5, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-0.27,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"41","BART","005.505","CFGLOC108036","Bartlett Experimental Forest Soil Temp Profile SP5, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-0.57,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"42","BART","005.506","CFGLOC108038","Bartlett Experimental Forest Soil Temp Profile SP5, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-0.97,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"43","BART","005.507","CFGLOC108040","Bartlett Experimental Forest Soil Temp Profile SP5, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-1.17,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"44","BART","005.508","CFGLOC108042","Bartlett Experimental Forest Soil Temp Profile SP5, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-1.67,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"45","BART","005.509","CFGLOC108044","Bartlett Experimental Forest Soil Temp Profile SP5, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100495","Bartlett Experimental Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",4.85,3.19,-1.97,1.6,0,50,44.064292,-71.287839,271.49,"20200818T134509Z"
"46","HARV","001.501","CFGLOC108346","Harvard Forest Soil Temp Profile SP1, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.02,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"47","HARV","001.502","CFGLOC108348","Harvard Forest Soil Temp Profile SP1, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.06,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"48","HARV","001.503","CFGLOC108350","Harvard Forest Soil Temp Profile SP1, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.16,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"49","HARV","001.504","CFGLOC108352","Harvard Forest Soil Temp Profile SP1, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.26,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"50","HARV","001.505","CFGLOC108354","Harvard Forest Soil Temp Profile SP1, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.36,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"51","HARV","001.506","CFGLOC108356","Harvard Forest Soil Temp Profile SP1, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.46,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"52","HARV","001.507","CFGLOC108358","Harvard Forest Soil Temp Profile SP1, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.56,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"53","HARV","001.508","CFGLOC108360","Harvard Forest Soil Temp Profile SP1, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100439","Harvard Forest Soil Plot, SP1","2010-01-01T00:00:00Z","",0.18,2.59,-0.66,1.6,0,63,42.536914,-72.173147,349.73,"20200818T090502Z"
"54","HARV","002.501","CFGLOC108371","Harvard Forest Soil Temp Profile SP2, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL108361","Harvard Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.82,2.5,-0.02,2.4,0,266,42.537319,-72.173378,348.54,"20200818T090502Z"
"55","HARV","002.502","CFGLOC108373","Harvard Forest Soil Temp Profile SP2, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL108361","Harvard Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.82,2.5,-0.06,2.4,0,266,42.537319,-72.173378,348.54,"20200818T090502Z"
"56","HARV","002.503","CFGLOC108375","Harvard Forest Soil Temp Profile SP2, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL108361","Harvard Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.82,2.5,-0.16,2.4,0,266,42.537319,-72.173378,348.54,"20200818T090502Z"
"57","HARV","002.504","CFGLOC108377","Harvard Forest Soil Temp Profile SP2, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL108361","Harvard Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.82,2.5,-0.26,2.4,0,266,42.537319,-72.173378,348.54,"20200818T090502Z"
"58","HARV","002.505","CFGLOC108379","Harvard Forest Soil Temp Profile SP2, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL108361","Harvard Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.82,2.5,-0.36,2.4,0,266,42.537319,-72.173378,348.54,"20200818T090502Z"
"59","HARV","002.506","CFGLOC108381","Harvard Forest Soil Temp Profile SP2, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL108361","Harvard Forest Soil Plot, SP2","2010-01-01T00:00:00Z","",0.82,2.5,-0.46,2.4,0,266,42.537319,-72.173378,348.54,"20200818T090502Z"
"60","HARV","003.501","CFGLOC108395","Harvard Forest Soil Temp Profile SP3, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100440","Harvard Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",0.15,3.13,-0.02,1.6,0,302,42.537575,-72.1738,347.16,"20200818T090502Z"
"61","HARV","003.502","CFGLOC108397","Harvard Forest Soil Temp Profile SP3, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100440","Harvard Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",0.15,3.13,-0.06,1.6,0,302,42.537575,-72.1738,347.16,"20200818T090502Z"
"62","HARV","003.503","CFGLOC108399","Harvard Forest Soil Temp Profile SP3, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100440","Harvard Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",0.15,3.13,-0.16,1.6,0,302,42.537575,-72.1738,347.16,"20200818T090502Z"
"63","HARV","003.504","CFGLOC108402","Harvard Forest Soil Temp Profile SP3, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100440","Harvard Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",0.15,3.13,-0.26,1.6,0,302,42.537575,-72.1738,347.16,"20200818T090502Z"
"64","HARV","003.505","CFGLOC108404","Harvard Forest Soil Temp Profile SP3, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100440","Harvard Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",0.15,3.13,-0.36,1.6,0,302,42.537575,-72.1738,347.16,"20200818T090502Z"
"65","HARV","003.506","CFGLOC108406","Harvard Forest Soil Temp Profile SP3, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100440","Harvard Forest Soil Plot, SP3","2010-01-01T00:00:00Z","",0.15,3.13,-0.46,1.6,0,302,42.537575,-72.1738,347.16,"20200818T090502Z"
"66","HARV","004.501","CFGLOC108417","Harvard Forest Soil Temp Profile SP4, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL108407","Harvard Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",0.2,3.28,-0.02,1.3,0,65,42.538011,-72.174022,346.28,"20200818T090502Z"
"67","HARV","004.502","CFGLOC108419","Harvard Forest Soil Temp Profile SP4, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL108407","Harvard Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",0.2,3.28,-0.06,1.3,0,65,42.538011,-72.174022,346.28,"20200818T090502Z"
"68","HARV","004.503","CFGLOC108421","Harvard Forest Soil Temp Profile SP4, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL108407","Harvard Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",0.2,3.28,-0.16,1.3,0,65,42.538011,-72.174022,346.28,"20200818T090502Z"
"69","HARV","004.504","CFGLOC108423","Harvard Forest Soil Temp Profile SP4, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL108407","Harvard Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",0.2,3.28,-0.26,1.3,0,65,42.538011,-72.174022,346.28,"20200818T090502Z"
"70","HARV","004.505","CFGLOC108425","Harvard Forest Soil Temp Profile SP4, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL108407","Harvard Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",0.2,3.28,-0.36,1.3,0,65,42.538011,-72.174022,346.28,"20200818T090502Z"
"71","HARV","004.506","CFGLOC108427","Harvard Forest Soil Temp Profile SP4, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL108407","Harvard Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",0.2,3.28,-0.46,1.3,0,65,42.538011,-72.174022,346.28,"20200818T090502Z"
"72","HARV","004.507","CFGLOC108429","Harvard Forest Soil Temp Profile SP4, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL108407","Harvard Forest Soil Plot, SP4","2010-01-01T00:00:00Z","",0.2,3.28,-0.56,1.3,0,65,42.538011,-72.174022,346.28,"20200818T090502Z"
"73","HARV","005.501","CFGLOC108440","Harvard Forest Soil Temp Profile SP5, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.02,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"74","HARV","005.502","CFGLOC108442","Harvard Forest Soil Temp Profile SP5, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.06,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"75","HARV","005.503","CFGLOC108444","Harvard Forest Soil Temp Profile SP5, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.16,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"76","HARV","005.504","CFGLOC108446","Harvard Forest Soil Temp Profile SP5, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.26,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"77","HARV","005.505","CFGLOC108448","Harvard Forest Soil Temp Profile SP5, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.36,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"78","HARV","005.506","CFGLOC108450","Harvard Forest Soil Temp Profile SP5, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.46,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"79","HARV","005.507","CFGLOC108452","Harvard Forest Soil Temp Profile SP5, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.56,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"80","HARV","005.508","CFGLOC108454","Harvard Forest Soil Temp Profile SP5, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100441","Harvard Forest Soil Plot, SP5","2010-01-01T00:00:00Z","",0.53,2.41,-0.66,1.8,0,205,42.538092,-72.174644,347.86,"20200818T090502Z"
"81","BLAN","001.501","CFGLOC105930","Blandy Soil Temp Profile SP1, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100294","Blandy Soil Plot, SP1","2010-01-01T00:00:00Z","",0.12,3.13,-0.03,1,0,350,39.060292,-78.071784,183.64,"20200818T124426Z"
"82","BLAN","001.502","CFGLOC105932","Blandy Soil Temp Profile SP1, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100294","Blandy Soil Plot, SP1","2010-01-01T00:00:00Z","",0.12,3.13,-0.07,1,0,350,39.060292,-78.071784,183.64,"20200818T124426Z"
"83","BLAN","001.503","CFGLOC105934","Blandy Soil Temp Profile SP1, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100294","Blandy Soil Plot, SP1","2010-01-01T00:00:00Z","",0.12,3.13,-0.17,1,0,350,39.060292,-78.071784,183.64,"20200818T124426Z"
"84","BLAN","001.504","CFGLOC105936","Blandy Soil Temp Profile SP1, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100294","Blandy Soil Plot, SP1","2010-01-01T00:00:00Z","",0.12,3.13,-0.27,1,0,350,39.060292,-78.071784,183.64,"20200818T124426Z"
"85","BLAN","001.505","CFGLOC105938","Blandy Soil Temp Profile SP1, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100294","Blandy Soil Plot, SP1","2010-01-01T00:00:00Z","",0.12,3.13,-0.37,1,0,350,39.060292,-78.071784,183.64,"20200818T124426Z"
"86","BLAN","001.506","CFGLOC105940","Blandy Soil Temp Profile SP1, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100294","Blandy Soil Plot, SP1","2010-01-01T00:00:00Z","",0.12,3.13,-0.67,1,0,350,39.060292,-78.071784,183.64,"20200818T124426Z"
"87","BLAN","001.507","CFGLOC105942","Blandy Soil Temp Profile SP1, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100294","Blandy Soil Plot, SP1","2010-01-01T00:00:00Z","",0.12,3.13,-1.07,1,0,350,39.060292,-78.071784,183.64,"20200818T124426Z"
